tpep_pickup_datetime,tpep_dropoff_datetime,DOLocationID,PULocationID,pickup_date,pickup_time
2015-07-01 23:15:10,2015-07-01 23:19:50,48,163,2015-07-01,23:15:10
2015-07-01 15:23:36,2015-07-01 15:35:17,79,249,2015-07-01,15:23:36
2015-07-01 08:22:57,2015-07-01 08:41:44,211,262,2015-07-01,08:22:57
2015-07-01 08:15:30,2015-07-01 08:27:53,229,170,2015-07-01,08:15:30
2015-07-01 09:03:48,2015-07-01 09:19:16,233,161,2015-07-01,09:03:48
2015-07-01 06:45:04,2015-07-01 06:52:50,233,140,2015-07-01,06:45:04
2015-07-01 18:44:15,2015-07-01 18:58:32,148,88,2015-07-01,18:44:15
2015-07-01 17:26:46,2015-07-01 17:35:23,164,90,2015-07-01,17:26:46
2015-07-01 10:58:38,2015-07-01 11:13:28,161,234,2015-07-01,10:58:38
2015-07-01 20:02:14,2015-07-01 20:06:02,237,262,2015-07-01,20:02:14
2015-07-01 21:49:06,2015-07-01 22:12:19,42,234,2015-07-01,21:49:06
2015-07-01 21:35:53,2015-07-01 21:47:50,186,143,2015-07-01,21:35:53
2015-07-01 06:43:54,2015-07-01 06:51:31,41,239,2015-07-01,06:43:54
2015-07-01 09:29:31,2015-07-01 09:39:28,161,48,2015-07-01,09:29:31
2015-07-01 10:09:37,2015-07-01 10:17:41,43,239,2015-07-01,10:09:37
2015-07-01 13:16:54,2015-07-01 13:28:00,164,161,2015-07-01,13:16:54
2015-07-01 22:09:06,2015-07-01 22:15:07,161,230,2015-07-01,22:09:06
2015-07-01 11:03:19,2015-07-01 11:11:27,234,164,2015-07-01,11:03:19
2015-07-01 15:22:15,2015-07-01 15:30:21,142,238,2015-07-01,15:22:15
2015-07-01 17:57:57,2015-07-01 18:08:56,193,162,2015-07-01,17:57:57
2015-07-01 11:58:09,2015-07-01 12:14:06,163,170,2015-07-01,11:58:09
2015-07-01 07:55:49,2015-07-01 08:12:13,140,224,2015-07-01,07:55:49
2015-07-01 14:48:34,2015-07-01 15:05:48,233,107,2015-07-01,14:48:34
2015-07-01 17:24:12,2015-07-01 17:28:16,68,158,2015-07-01,17:24:12
2015-07-01 13:58:30,2015-07-01 14:06:00,10,132,2015-07-01,13:58:30
2015-07-01 23:00:52,2015-07-01 23:14:20,186,107,2015-07-01,23:00:52
2015-07-01 05:05:46,2015-07-01 05:14:02,162,142,2015-07-01,05:05:46
2015-07-01 14:13:00,2015-07-01 14:23:42,164,230,2015-07-01,14:13:00
2015-07-01 21:53:29,2015-07-01 22:00:33,211,158,2015-07-01,21:53:29
2015-07-01 19:46:46,2015-07-01 20:05:31,158,161,2015-07-01,19:46:46
2015-07-01 14:19:14,2015-07-01 14:27:17,74,262,2015-07-01,14:19:14
2015-07-01 14:53:28,2015-07-01 15:29:33,88,138,2015-07-01,14:53:28
2015-07-01 21:19:06,2015-07-01 21:27:38,229,79,2015-07-01,21:19:06
2015-07-01 13:34:05,2015-07-01 13:53:38,263,100,2015-07-01,13:34:05
2015-07-01 15:02:30,2015-07-01 15:07:12,237,163,2015-07-01,15:02:30
2015-07-01 07:31:30,2015-07-01 07:43:18,230,170,2015-07-01,07:31:30
2015-07-01 08:10:58,2015-07-01 08:33:48,233,246,2015-07-01,08:10:58
2015-07-01 19:15:19,2015-07-01 19:23:18,144,107,2015-07-01,19:15:19
2015-07-01 10:24:51,2015-07-01 10:33:08,125,113,2015-07-01,10:24:51
2015-07-01 13:40:35,2015-07-01 13:51:12,139,132,2015-07-01,13:40:35
2015-07-01 20:59:24,2015-07-01 21:06:06,234,230,2015-07-01,20:59:24
2015-07-01 02:07:08,2015-07-01 02:16:15,68,79,2015-07-01,02:07:08
2015-07-01 18:50:53,2015-07-01 19:03:28,114,170,2015-07-01,18:50:53
2015-07-01 20:17:03,2015-07-01 20:28:35,162,186,2015-07-01,20:17:03
2015-07-01 08:06:35,2015-07-01 08:19:04,231,68,2015-07-01,08:06:35
2015-07-01 10:08:59,2015-07-01 10:17:35,234,186,2015-07-01,10:08:59
2015-07-01 16:18:41,2015-07-01 16:19:49,238,239,2015-07-01,16:18:41
2015-07-01 10:41:47,2015-07-01 11:00:59,140,261,2015-07-01,10:41:47
2015-07-01 14:40:59,2015-07-01 15:05:39,186,211,2015-07-01,14:40:59
2015-07-01 19:31:22,2015-07-01 19:38:24,236,141,2015-07-01,19:31:22
2015-07-01 07:12:38,2015-07-01 07:27:17,186,229,2015-07-01,07:12:38
2015-07-01 15:29:55,2015-07-01 15:33:30,234,249,2015-07-01,15:29:55
2015-07-01 23:12:48,2015-07-01 23:18:36,113,249,2015-07-01,23:12:48
2015-07-01 22:49:43,2015-07-01 23:08:39,142,144,2015-07-01,22:49:43
2015-07-01 21:23:38,2015-07-01 21:50:36,65,163,2015-07-01,21:23:38
2015-07-01 19:37:39,2015-07-01 19:51:43,170,113,2015-07-01,19:37:39
2015-07-01 19:21:22,2015-07-01 19:32:33,13,114,2015-07-01,19:21:22
2015-07-01 00:20:12,2015-07-01 00:28:08,249,164,2015-07-01,00:20:12
2015-07-01 16:14:29,2015-07-01 16:19:17,151,239,2015-07-01,16:14:29
2015-07-01 14:55:33,2015-07-01 15:24:11,164,163,2015-07-01,14:55:33
2015-07-01 19:01:15,2015-07-01 19:08:43,164,163,2015-07-01,19:01:15
2015-07-01 15:15:29,2015-07-01 15:21:42,158,249,2015-07-01,15:15:29
2015-07-01 18:31:25,2015-07-01 18:34:10,100,230,2015-07-01,18:31:25
2015-07-01 15:13:51,2015-07-01 15:20:02,211,234,2015-07-01,15:13:51
2015-07-01 01:06:50,2015-07-01 01:31:12,260,100,2015-07-01,01:06:50
2015-07-01 12:27:44,2015-07-01 12:43:07,164,50,2015-07-01,12:27:44
2015-07-01 02:13:51,2015-07-01 02:32:01,61,79,2015-07-01,02:13:51
2015-07-01 21:59:12,2015-07-01 22:25:09,223,132,2015-07-01,21:59:12
2015-07-01 08:15:05,2015-07-01 08:22:04,161,229,2015-07-01,08:15:05
2015-07-01 12:56:44,2015-07-01 13:17:18,140,151,2015-07-01,12:56:44
2015-07-01 20:43:41,2015-07-01 20:51:25,163,68,2015-07-01,20:43:41
2015-07-01 10:03:46,2015-07-01 10:10:53,151,236,2015-07-01,10:03:46
2015-07-01 12:27:48,2015-07-01 12:41:17,68,107,2015-07-01,12:27:48
2015-07-01 13:56:50,2015-07-01 14:26:29,232,50,2015-07-01,13:56:50
2015-07-01 19:51:57,2015-07-01 20:05:14,234,141,2015-07-01,19:51:57
2015-07-01 06:00:07,2015-07-01 06:10:28,161,263,2015-07-01,06:00:07
2015-07-01 16:41:26,2015-07-01 17:01:01,144,229,2015-07-01,16:41:26
2015-07-01 22:10:38,2015-07-01 22:21:00,79,68,2015-07-01,22:10:38
2015-07-01 12:27:46,2015-07-01 12:44:00,161,237,2015-07-01,12:27:46
2015-07-01 08:32:48,2015-07-01 08:41:10,162,263,2015-07-01,08:32:48
2015-07-01 19:08:20,2015-07-01 19:15:54,148,114,2015-07-01,19:08:20
2015-07-01 15:24:30,2015-07-01 15:28:56,237,237,2015-07-01,15:24:30
2015-07-01 11:25:28,2015-07-01 11:33:33,238,142,2015-07-01,11:25:28
2015-07-01 23:01:10,2015-07-01 23:16:28,237,79,2015-07-01,23:01:10
2015-07-01 06:19:28,2015-07-01 06:26:44,162,100,2015-07-01,06:19:28
2015-07-01 02:31:38,2015-07-01 02:38:13,79,90,2015-07-01,02:31:38
2015-07-01 02:27:31,2015-07-01 02:35:27,141,161,2015-07-01,02:27:31
2015-07-01 18:12:32,2015-07-01 18:21:26,164,68,2015-07-01,18:12:32
2015-07-01 08:45:05,2015-07-01 09:00:09,162,107,2015-07-01,08:45:05
2015-07-01 12:12:57,2015-07-01 12:15:34,236,236,2015-07-01,12:12:57
2015-07-01 11:51:53,2015-07-01 12:16:25,262,233,2015-07-01,11:51:53
2015-07-01 01:43:20,2015-07-01 02:11:58,107,132,2015-07-01,01:43:20
2015-07-01 15:23:48,2015-07-01 15:43:42,164,211,2015-07-01,15:23:48
2015-07-01 11:41:18,2015-07-01 12:18:53,164,166,2015-07-01,11:41:18
2015-07-01 23:44:53,2015-07-01 23:57:17,79,161,2015-07-01,23:44:53
2015-07-01 11:30:48,2015-07-01 11:39:41,237,142,2015-07-01,11:30:48
2015-07-01 05:59:27,2015-07-01 06:11:58,107,48,2015-07-01,05:59:27
2015-07-01 08:42:48,2015-07-01 08:56:41,166,237,2015-07-01,08:42:48
2015-07-01 23:17:37,2015-07-01 23:42:38,229,125,2015-07-01,23:17:37
2015-07-01 18:50:23,2015-07-01 19:28:36,79,230,2015-07-01,18:50:23
2015-07-01 07:12:29,2015-07-01 07:27:09,261,186,2015-07-01,07:12:29
2015-07-01 07:22:22,2015-07-01 07:28:14,114,79,2015-07-01,07:22:22
2015-07-01 16:04:48,2015-07-01 16:14:23,237,236,2015-07-01,16:04:48
2015-07-01 19:30:11,2015-07-01 19:37:59,42,236,2015-07-01,19:30:11
2015-07-01 14:39:59,2015-07-01 14:55:40,170,186,2015-07-01,14:39:59
2015-07-01 19:13:54,2015-07-01 19:18:24,237,141,2015-07-01,19:13:54
2015-07-01 19:43:13,2015-07-01 19:50:51,246,249,2015-07-01,19:43:13
2015-07-01 08:36:44,2015-07-01 08:44:14,107,170,2015-07-01,08:36:44
2015-07-01 07:35:15,2015-07-01 07:37:12,246,68,2015-07-01,07:35:15
2015-07-01 20:02:21,2015-07-01 20:08:54,170,234,2015-07-01,20:02:21
2015-07-01 09:58:55,2015-07-01 10:10:09,237,162,2015-07-01,09:58:55
2015-07-01 15:00:56,2015-07-01 15:04:00,143,143,2015-07-01,15:00:56
2015-07-01 19:24:33,2015-07-01 19:34:00,107,90,2015-07-01,19:24:33
2015-07-01 18:58:23,2015-07-01 19:12:23,68,4,2015-07-01,18:58:23
2015-07-01 19:45:36,2015-07-01 19:54:09,261,158,2015-07-01,19:45:36
2015-07-01 08:20:52,2015-07-01 08:41:23,87,100,2015-07-01,08:20:52
2015-07-01 21:08:52,2015-07-01 21:20:57,48,233,2015-07-01,21:08:52
2015-07-01 09:22:55,2015-07-01 09:34:52,237,143,2015-07-01,09:22:55
2015-07-01 06:16:01,2015-07-01 06:23:30,163,43,2015-07-01,06:16:01
2015-07-01 18:11:56,2015-07-01 18:21:10,113,164,2015-07-01,18:11:56
2015-07-01 11:20:44,2015-07-01 11:48:08,13,162,2015-07-01,11:20:44
2015-07-01 22:46:08,2015-07-01 22:52:37,158,211,2015-07-01,22:46:08
2015-07-01 09:02:21,2015-07-01 09:11:50,140,263,2015-07-01,09:02:21
2015-07-01 13:48:02,2015-07-01 13:54:14,125,211,2015-07-01,13:48:02
2015-07-01 11:35:39,2015-07-01 11:52:55,170,48,2015-07-01,11:35:39
2015-07-01 13:02:28,2015-07-01 13:05:48,79,107,2015-07-01,13:02:28
2015-07-01 02:59:16,2015-07-01 03:03:19,48,230,2015-07-01,02:59:16
2015-07-01 00:47:09,2015-07-01 00:52:33,87,231,2015-07-01,00:47:09
2015-07-01 08:15:19,2015-07-01 08:20:17,125,186,2015-07-01,08:15:19
2015-07-01 22:18:16,2015-07-01 22:41:21,186,141,2015-07-01,22:18:16
2015-07-01 19:00:33,2015-07-01 19:09:39,230,186,2015-07-01,19:00:33
2015-07-01 12:25:51,2015-07-01 12:39:53,231,246,2015-07-01,12:25:51
2015-07-01 00:04:17,2015-07-01 00:32:31,198,246,2015-07-01,00:04:17
2015-07-01 12:50:16,2015-07-01 13:22:01,163,211,2015-07-01,12:50:16
2015-07-01 06:37:41,2015-07-01 08:25:41,230,132,2015-07-01,06:37:41
2015-07-01 14:22:08,2015-07-01 14:41:02,161,186,2015-07-01,14:22:08
2015-07-01 05:43:02,2015-07-01 05:44:37,233,229,2015-07-01,05:43:02
2015-07-01 08:57:43,2015-07-01 09:07:04,68,170,2015-07-01,08:57:43
2015-07-01 21:24:36,2015-07-01 21:52:09,142,138,2015-07-01,21:24:36
2015-07-01 21:41:15,2015-07-01 21:45:53,87,144,2015-07-01,21:41:15
2015-07-01 16:07:24,2015-07-01 16:22:14,68,137,2015-07-01,16:07:24
2015-07-01 15:26:47,2015-07-01 15:29:59,170,164,2015-07-01,15:26:47
2015-07-01 07:34:51,2015-07-01 07:53:03,162,231,2015-07-01,07:34:51
2015-07-01 08:32:07,2015-07-01 08:47:22,125,162,2015-07-01,08:32:07
2015-07-01 02:57:51,2015-07-01 03:06:02,90,161,2015-07-01,02:57:51
2015-07-01 18:40:37,2015-07-01 18:55:44,249,87,2015-07-01,18:40:37
2015-07-01 19:12:51,2015-07-01 19:22:28,79,107,2015-07-01,19:12:51
2015-07-01 23:12:43,2015-07-01 23:18:03,170,107,2015-07-01,23:12:43
2015-07-01 21:14:10,2015-07-01 21:16:40,229,162,2015-07-01,21:14:10
2015-07-01 17:18:02,2015-07-01 17:50:46,138,186,2015-07-01,17:18:02
2015-07-01 17:44:46,2015-07-01 17:56:37,158,231,2015-07-01,17:44:46
2015-07-01 22:28:31,2015-07-01 23:00:14,164,132,2015-07-01,22:28:31
2015-07-01 21:25:37,2015-07-01 21:57:01,129,140,2015-07-01,21:25:37
2015-07-01 18:43:18,2015-07-01 18:55:28,79,113,2015-07-01,18:43:18
2015-07-01 18:20:36,2015-07-01 18:44:41,48,163,2015-07-01,18:20:36
2015-07-01 09:11:39,2015-07-01 09:28:11,237,234,2015-07-01,09:11:39
2015-07-01 20:02:53,2015-07-01 20:06:59,164,90,2015-07-01,20:02:53
2015-07-01 07:58:55,2015-07-01 08:11:13,233,48,2015-07-01,07:58:55
2015-07-01 00:56:28,2015-07-01 01:08:31,41,142,2015-07-01,00:56:28
2015-07-01 01:11:52,2015-07-01 01:40:09,36,249,2015-07-01,01:11:52
2015-07-01 18:26:31,2015-07-01 18:32:54,239,239,2015-07-01,18:26:31
2015-07-01 14:47:34,2015-07-01 14:53:05,234,90,2015-07-01,14:47:34
2015-07-01 11:52:18,2015-07-01 12:17:29,166,237,2015-07-01,11:52:18
2015-07-01 21:01:53,2015-07-01 21:12:13,234,43,2015-07-01,21:01:53
2015-07-01 10:50:12,2015-07-01 10:55:45,158,13,2015-07-01,10:50:12
2015-07-01 10:40:07,2015-07-01 10:55:18,69,69,2015-07-01,10:40:07
2015-07-01 19:33:36,2015-07-01 19:51:47,141,113,2015-07-01,19:33:36
2015-07-01 04:14:22,2015-07-01 04:30:34,87,68,2015-07-01,04:14:22
2015-07-01 21:44:00,2015-07-01 21:53:07,79,249,2015-07-01,21:44:00
2015-07-01 13:35:46,2015-07-01 13:45:29,237,263,2015-07-01,13:35:46
2015-07-01 11:30:40,2015-07-01 11:47:36,162,262,2015-07-01,11:30:40
2015-07-01 13:51:46,2015-07-01 13:56:22,79,114,2015-07-01,13:51:46
2015-07-01 20:04:15,2015-07-01 20:09:29,170,107,2015-07-01,20:04:15
2015-07-01 14:22:34,2015-07-01 14:40:18,164,211,2015-07-01,14:22:34
2015-07-01 17:53:58,2015-07-01 19:07:45,132,107,2015-07-01,17:53:58
2015-07-01 11:21:10,2015-07-01 11:36:07,161,234,2015-07-01,11:21:10
2015-07-01 09:42:25,2015-07-01 10:11:10,140,186,2015-07-01,09:42:25
2015-07-01 09:40:38,2015-07-01 09:52:25,229,140,2015-07-01,09:40:38
2015-07-01 00:31:07,2015-07-01 00:40:40,163,107,2015-07-01,00:31:07
2015-07-01 17:57:41,2015-07-01 18:04:38,141,263,2015-07-01,17:57:41
2015-07-01 22:16:09,2015-07-01 22:31:59,112,233,2015-07-01,22:16:09
2015-07-01 18:55:13,2015-07-01 19:14:35,158,40,2015-07-01,18:55:13
2015-07-01 08:49:52,2015-07-01 09:04:04,262,238,2015-07-01,08:49:52
2015-07-01 22:59:15,2015-07-01 23:07:31,68,164,2015-07-01,22:59:15
2015-07-01 03:34:10,2015-07-01 03:56:46,225,90,2015-07-01,03:34:10
2015-07-01 13:00:32,2015-07-01 13:09:35,237,229,2015-07-01,13:00:32
2015-07-01 09:31:10,2015-07-01 09:38:30,161,234,2015-07-01,09:31:10
2015-07-01 21:09:02,2015-07-01 21:29:15,238,107,2015-07-01,21:09:02
2015-07-01 12:14:52,2015-07-01 12:50:35,132,263,2015-07-01,12:14:52
2015-07-01 02:58:38,2015-07-01 03:00:42,234,249,2015-07-01,02:58:38
2015-07-01 07:22:03,2015-07-01 07:28:28,100,113,2015-07-01,07:22:03
2015-07-01 12:42:19,2015-07-01 13:04:40,211,186,2015-07-01,12:42:19
2015-07-01 12:26:23,2015-07-01 12:40:20,42,238,2015-07-01,12:26:23
2015-07-01 03:02:14,2015-07-01 03:10:01,232,234,2015-07-01,03:02:14
2015-07-01 21:32:43,2015-07-01 21:44:32,163,68,2015-07-01,21:32:43
2015-07-01 20:01:26,2015-07-01 20:09:19,232,79,2015-07-01,20:01:26
2015-07-01 00:19:28,2015-07-01 00:27:16,148,144,2015-07-01,00:19:28
2015-07-01 10:34:35,2015-07-01 10:59:26,230,144,2015-07-01,10:34:35
2015-07-01 13:13:39,2015-07-01 13:19:47,141,140,2015-07-01,13:13:39
2015-07-01 07:49:31,2015-07-01 07:53:52,162,107,2015-07-01,07:49:31
2015-07-01 00:56:35,2015-07-01 01:13:52,56,231,2015-07-01,00:56:35
2015-07-01 08:02:01,2015-07-01 08:09:09,74,24,2015-07-01,08:02:01
2015-07-01 05:47:03,2015-07-01 05:47:59,163,230,2015-07-01,05:47:03
2015-07-01 19:52:31,2015-07-01 20:02:28,164,161,2015-07-01,19:52:31
2015-07-01 08:56:41,2015-07-01 09:02:29,170,170,2015-07-01,08:56:41
2015-07-01 18:15:57,2015-07-01 18:39:03,166,90,2015-07-01,18:15:57
2015-07-01 18:50:44,2015-07-01 19:16:21,249,163,2015-07-01,18:50:44
2015-07-01 09:13:02,2015-07-01 09:33:46,107,87,2015-07-01,09:13:02
2015-07-01 14:11:30,2015-07-01 14:26:17,90,233,2015-07-01,14:11:30
2015-07-01 14:23:33,2015-07-01 14:35:39,237,100,2015-07-01,14:23:33
2015-07-01 22:55:51,2015-07-01 23:02:39,233,141,2015-07-01,22:55:51
2015-07-01 23:03:17,2015-07-01 23:11:08,141,161,2015-07-01,23:03:17
2015-07-01 15:55:05,2015-07-01 16:11:47,246,170,2015-07-01,15:55:05
2015-07-01 19:07:38,2015-07-01 19:19:12,236,229,2015-07-01,19:07:38
2015-07-01 18:37:15,2015-07-01 18:48:43,249,79,2015-07-01,18:37:15
2015-07-01 03:50:22,2015-07-01 03:54:48,255,255,2015-07-01,03:50:22
2015-07-01 21:11:40,2015-07-01 21:16:18,260,226,2015-07-01,21:11:40
2015-07-01 08:44:14,2015-07-01 08:52:28,162,229,2015-07-01,08:44:14
2015-07-01 20:15:38,2015-07-01 20:25:18,232,114,2015-07-01,20:15:38
2015-07-01 20:18:01,2015-07-01 20:28:41,186,237,2015-07-01,20:18:01
2015-07-01 20:37:50,2015-07-01 20:47:58,229,164,2015-07-01,20:37:50
2015-07-01 17:50:55,2015-07-01 18:50:57,227,138,2015-07-01,17:50:55
2015-07-01 17:54:13,2015-07-01 17:59:26,236,237,2015-07-01,17:54:13
2015-07-01 12:05:53,2015-07-01 12:28:13,45,163,2015-07-01,12:05:53
2015-07-01 22:46:35,2015-07-01 22:48:51,230,163,2015-07-01,22:46:35
2015-07-01 10:11:01,2015-07-01 10:16:43,61,225,2015-07-01,10:11:01
2015-07-01 12:46:16,2015-07-01 13:10:15,234,43,2015-07-01,12:46:16
2015-07-01 23:25:32,2015-07-01 23:45:46,238,68,2015-07-01,23:25:32
2015-07-01 11:55:44,2015-07-01 12:05:03,88,107,2015-07-01,11:55:44
2015-07-01 00:19:45,2015-07-01 00:23:03,230,50,2015-07-01,00:19:45
2015-07-01 12:25:26,2015-07-01 12:40:38,236,43,2015-07-01,12:25:26
2015-07-01 08:19:09,2015-07-01 09:24:23,143,132,2015-07-01,08:19:09
2015-07-01 17:24:47,2015-07-01 17:38:19,234,234,2015-07-01,17:24:47
2015-07-01 12:21:31,2015-07-01 12:30:39,107,164,2015-07-01,12:21:31
2015-07-01 07:57:10,2015-07-01 08:00:55,162,237,2015-07-01,07:57:10
2015-07-01 10:03:03,2015-07-01 10:42:48,138,230,2015-07-01,10:03:03
2015-07-01 19:11:37,2015-07-01 19:21:43,211,164,2015-07-01,19:11:37
2015-07-01 20:27:54,2015-07-01 20:34:49,164,107,2015-07-01,20:27:54
2015-07-01 05:46:10,2015-07-01 05:51:43,263,74,2015-07-01,05:46:10
2015-07-01 14:29:03,2015-07-01 14:42:39,230,234,2015-07-01,14:29:03
2015-07-01 22:37:03,2015-07-01 22:43:40,68,142,2015-07-01,22:37:03
2015-07-01 13:30:25,2015-07-01 13:37:49,79,211,2015-07-01,13:30:25
2015-07-01 10:06:32,2015-07-01 10:16:01,170,230,2015-07-01,10:06:32
2015-07-01 08:17:31,2015-07-01 08:58:05,229,95,2015-07-01,08:17:31
2015-07-01 21:39:05,2015-07-01 21:44:56,170,164,2015-07-01,21:39:05
2015-07-01 19:33:03,2015-07-01 19:39:09,137,144,2015-07-01,19:33:03
2015-07-01 22:38:51,2015-07-01 22:38:59,138,138,2015-07-01,22:38:51
2015-07-01 02:12:07,2015-07-01 02:23:49,145,249,2015-07-01,02:12:07
2015-07-01 10:27:29,2015-07-01 10:47:33,161,236,2015-07-01,10:27:29
2015-07-01 22:23:26,2015-07-01 22:29:57,229,162,2015-07-01,22:23:26
2015-07-01 21:10:32,2015-07-01 21:18:51,234,249,2015-07-01,21:10:32
2015-07-01 16:09:20,2015-07-01 16:17:44,113,170,2015-07-01,16:09:20
2015-07-01 01:22:10,2015-07-01 01:29:27,231,68,2015-07-01,01:22:10
2015-07-01 23:05:10,2015-07-01 23:20:52,145,137,2015-07-01,23:05:10
2015-07-01 21:27:11,2015-07-01 21:38:35,50,90,2015-07-01,21:27:11
2015-07-01 23:51:31,2015-07-01 23:52:47,186,230,2015-07-01,23:51:31
2015-07-01 19:09:54,2015-07-01 19:18:04,113,170,2015-07-01,19:09:54
2015-07-01 00:00:54,2015-07-01 00:25:36,26,138,2015-07-01,00:00:54
2015-07-01 13:29:32,2015-07-01 13:36:23,158,68,2015-07-01,13:29:32
2015-07-01 13:05:34,2015-07-01 13:13:10,239,246,2015-07-01,13:05:34
2015-07-01 00:18:21,2015-07-01 00:27:17,144,79,2015-07-01,00:18:21
2015-07-01 13:09:24,2015-07-01 13:26:55,231,114,2015-07-01,13:09:24
2015-07-01 19:37:13,2015-07-01 19:49:04,211,90,2015-07-01,19:37:13
2015-07-01 17:54:21,2015-07-01 17:59:27,229,140,2015-07-01,17:54:21
2015-07-01 10:04:29,2015-07-01 10:11:28,114,234,2015-07-01,10:04:29
2015-07-01 11:05:58,2015-07-01 11:09:31,238,238,2015-07-01,11:05:58
2015-07-01 09:28:52,2015-07-01 09:42:18,164,233,2015-07-01,09:28:52
2015-07-01 21:09:38,2015-07-01 21:19:23,164,68,2015-07-01,21:09:38
2015-07-01 08:06:29,2015-07-01 08:18:57,13,79,2015-07-01,08:06:29
2015-07-01 07:56:13,2015-07-01 08:10:22,162,90,2015-07-01,07:56:13
2015-07-01 02:02:20,2015-07-01 02:07:03,234,158,2015-07-01,02:02:20
2015-07-01 20:01:15,2015-07-01 20:09:19,142,229,2015-07-01,20:01:15
2015-07-01 20:50:19,2015-07-01 21:01:22,238,141,2015-07-01,20:50:19
2015-07-01 11:39:18,2015-07-01 11:41:12,88,87,2015-07-01,11:39:18
2015-07-01 18:09:43,2015-07-01 18:50:07,211,138,2015-07-01,18:09:43
2015-07-01 04:21:05,2015-07-01 04:29:06,50,68,2015-07-01,04:21:05
2015-07-01 10:18:28,2015-07-01 10:34:49,164,45,2015-07-01,10:18:28
2015-07-01 00:54:49,2015-07-01 01:00:54,233,224,2015-07-01,00:54:49
2015-07-01 16:20:35,2015-07-01 16:30:33,237,263,2015-07-01,16:20:35
2015-07-01 12:25:02,2015-07-01 12:41:28,161,234,2015-07-01,12:25:02
2015-07-01 16:12:10,2015-07-01 16:30:23,246,79,2015-07-01,16:12:10
2015-07-01 15:46:07,2015-07-01 15:56:38,161,229,2015-07-01,15:46:07
2015-07-01 17:41:16,2015-07-01 18:07:27,158,163,2015-07-01,17:41:16
2015-07-01 16:29:25,2015-07-01 16:31:43,158,231,2015-07-01,16:29:25
2015-07-01 08:16:11,2015-07-01 08:29:08,43,237,2015-07-01,08:16:11
2015-07-01 14:16:36,2015-07-01 14:23:30,238,239,2015-07-01,14:16:36
2015-07-01 09:53:09,2015-07-01 10:12:56,170,142,2015-07-01,09:53:09
2015-07-01 16:41:52,2015-07-01 16:50:16,170,107,2015-07-01,16:41:52
2015-07-01 18:53:19,2015-07-01 19:11:54,88,263,2015-07-01,18:53:19
2015-07-01 15:29:28,2015-07-01 16:03:58,13,230,2015-07-01,15:29:28
2015-07-01 03:10:08,2015-07-01 03:26:27,80,229,2015-07-01,03:10:08
2015-07-01 21:38:09,2015-07-01 21:57:24,211,162,2015-07-01,21:38:09
2015-07-01 23:33:35,2015-07-01 23:45:59,24,140,2015-07-01,23:33:35
2015-07-01 14:33:15,2015-07-01 14:51:34,162,107,2015-07-01,14:33:15
2015-07-01 20:32:35,2015-07-01 20:42:46,48,143,2015-07-01,20:32:35
2015-07-01 08:45:13,2015-07-01 08:50:32,233,162,2015-07-01,08:45:13
2015-07-01 22:16:04,2015-07-01 22:31:26,220,50,2015-07-01,22:16:04
2015-07-01 23:23:09,2015-07-01 23:30:53,164,230,2015-07-01,23:23:09
2015-07-01 09:26:52,2015-07-01 09:29:41,145,145,2015-07-01,09:26:52
2015-07-01 08:52:04,2015-07-01 09:06:30,186,170,2015-07-01,08:52:04
2015-07-01 13:41:15,2015-07-01 13:55:38,148,234,2015-07-01,13:41:15
2015-07-01 08:35:30,2015-07-01 08:48:41,246,113,2015-07-01,08:35:30
2015-07-01 17:20:37,2015-07-01 17:24:57,68,48,2015-07-01,17:20:37
2015-07-01 21:41:21,2015-07-01 22:11:01,181,170,2015-07-01,21:41:21
2015-07-01 19:07:54,2015-07-01 19:26:57,229,113,2015-07-01,19:07:54
2015-07-01 11:47:19,2015-07-01 12:01:49,162,163,2015-07-01,11:47:19
2015-07-01 19:51:21,2015-07-01 19:56:08,137,164,2015-07-01,19:51:21
2015-07-01 13:15:28,2015-07-01 13:37:32,140,170,2015-07-01,13:15:28
2015-07-01 16:35:32,2015-07-01 17:07:52,114,138,2015-07-01,16:35:32
2015-07-01 15:57:32,2015-07-01 16:33:41,75,107,2015-07-01,15:57:32
2015-07-01 18:50:31,2015-07-01 19:08:50,140,114,2015-07-01,18:50:31
2015-07-01 20:21:44,2015-07-01 20:27:58,238,143,2015-07-01,20:21:44
2015-07-01 09:43:19,2015-07-01 09:55:33,161,163,2015-07-01,09:43:19
2015-07-01 19:58:44,2015-07-01 20:02:34,249,125,2015-07-01,19:58:44
2015-07-01 00:30:59,2015-07-01 00:42:11,170,48,2015-07-01,00:30:59
2015-07-01 01:16:51,2015-07-01 01:23:11,211,148,2015-07-01,01:16:51
2015-07-01 22:48:44,2015-07-01 23:11:42,42,186,2015-07-01,22:48:44
2015-07-01 22:05:48,2015-07-01 22:15:20,224,87,2015-07-01,22:05:48
2015-07-01 11:36:22,2015-07-01 11:56:26,13,186,2015-07-01,11:36:22
2015-07-01 16:58:44,2015-07-01 17:00:45,193,145,2015-07-01,16:58:44
2015-07-01 17:59:11,2015-07-01 18:03:47,239,143,2015-07-01,17:59:11
2015-07-01 02:31:09,2015-07-01 02:41:30,79,231,2015-07-01,02:31:09
2015-07-01 21:44:15,2015-07-01 22:03:16,238,234,2015-07-01,21:44:15
2015-07-01 13:14:19,2015-07-01 13:34:51,230,163,2015-07-01,13:14:19
